,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
212,Norwood (Bronx),40.87722415599446,-73.8793907395681,E & N Pet Paradise,40.879437,-73.874461,Pet Store
213,Norwood (Bronx),40.87722415599446,-73.8793907395681,V.I.P.'S Cafe,40.88156582814303,-73.87929923711168,Restaurant
214,Norwood (Bronx),40.87722415599446,-73.8793907395681,"MTA MaBSTOA & Bee-Line Bus at Jerome Ave & Mosholu Pkwy: (Bx1, Bx2, Bx10, Bx28, Bx38 & BL 4, 20, 21)",40.87928892930588,-73.88450503349304,Bus Station
215,Norwood (Bronx),40.87722415599446,-73.8793907395681,Happy Dragon,40.88041,-73.883442,Chinese Restaurant
216,Norwood (Bronx),40.87722415599446,-73.8793907395681,M & R Pizza,40.88057929014473,-73.8832210222942,Pizza Place
217,Norwood (Bronx),40.87722415599446,-73.8793907395681,K&S Wine & Liquor,40.880348757594454,-73.88357249191725,Liquor Store
218,Norwood (Bronx),40.87722415599446,-73.8793907395681,Tasty Picks,40.88166538639227,-73.8794837670074,Deli / Bodega
219,Norwood (Bronx),40.87722415599446,-73.8793907395681,Kennedys chicken and pizza,40.87867736816406,-73.87384033203125,Burger Joint
220,Norwood (Bronx),40.87722415599446,-73.8793907395681,Golden Krust Caribbean Restaurant,40.881671999999995,-73.878996,Caribbean Restaurant
221,Williamsbridge (Bronx),40.88103887819211,-73.85744642974207,Cue Lounge,40.884163389332585,-73.8564844261784,Bar
222,Williamsbridge (Bronx),40.88103887819211,-73.85744642974207,Club Mystique,40.88414927642994,-73.85647600392656,Nightclub
223,Williamsbridge (Bronx),40.88103887819211,-73.85744642974207,Frank's Soup Bowl,40.877494,-73.85914100000001,Soup Place
224,Williamsbridge (Bronx),40.88103887819211,-73.85744642974207,Fine Fair Supermarket,40.87879,-73.86155,Restaurant
225,Baychester (Bronx),40.866858107252696,-73.83579759808117,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant
226,Baychester (Bronx),40.866858107252696,-73.83579759808117,Chase Bank,40.866076105543534,-73.83836965596883,Bank
227,Baychester (Bronx),40.866858107252696,-73.83579759808117,Mattress Firm,40.86882781982422,-73.83390808105469,Mattress Store
228,Baychester (Bronx),40.866858107252696,-73.83579759808117,SUBWAY,40.868719,-73.83370699999999,Sandwich Place
229,Baychester (Bronx),40.866858107252696,-73.83579759808117,Dollar Tree,40.8643798828125,-73.835205078125,Discount Store
230,Baychester (Bronx),40.866858107252696,-73.83579759808117,Shake Shack,40.86735,-73.83076,Burger Joint
231,Baychester (Bronx),40.866858107252696,-73.83579759808117,Dunkin',40.86780008007166,-73.8333645677676,Donut Shop
232,Baychester (Bronx),40.866858107252696,-73.83579759808117,Pizza Hut,40.8686218839239,-73.83380771265149,Pizza Place
233,Baychester (Bronx),40.866858107252696,-73.83579759808117,7-Eleven,40.870079040527344,-73.83220672607422,Convenience Store
234,Baychester (Bronx),40.866858107252696,-73.83579759808117,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
235,Baychester (Bronx),40.866858107252696,-73.83579759808117,Petco,40.86320122,-73.83454249,Pet Store
236,Baychester (Bronx),40.866858107252696,-73.83579759808117,Moe's Southwest Grill,40.86631,-73.83032,Mexican Restaurant
237,Baychester (Bronx),40.866858107252696,-73.83579759808117,McDonald's,40.86870592437685,-73.83058532145697,Fast Food Restaurant
238,Baychester (Bronx),40.866858107252696,-73.83579759808117,Popeyes Louisiana Kitchen,40.868609852793575,-73.8311248636084,Fried Chicken Joint
239,Baychester (Bronx),40.866858107252696,-73.83579759808117,Chuck E. Cheese,40.86321585975214,-73.83326754981726,Arcade
240,Baychester (Bronx),40.866858107252696,-73.83579759808117,Men's Wearhouse,40.869281189996855,-73.83092614068846,Men's Store
241,Baychester (Bronx),40.866858107252696,-73.83579759808117,ALDI Food Market,40.863209058810845,-73.83499145507807,Supermarket
242,Baychester (Bronx),40.866858107252696,-73.83579759808117,Dunkin',40.86321156516152,-73.834300472422,Donut Shop
243,Baychester (Bronx),40.866858107252696,-73.83579759808117,MTA Regional Bus Depot - Gun Hill,40.867520982068406,-73.8327426821393,Bus Station
244,Baychester (Bronx),40.866858107252696,-73.83579759808117,Journeys,40.865951,-73.830155,Shopping Mall
245,Baychester (Bronx),40.866858107252696,-73.83579759808117,Apple Bank,40.869345,-73.830924,Bank
246,Baychester (Bronx),40.866858107252696,-73.83579759808117,P.C. Richard & Son,40.86811787434579,-73.83059312471943,Electronics Store
247,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Peach Wave,40.85605141607515,-73.85570606675319,Frozen Yogurt Shop
248,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Mr. Q's Chinese Restaurant,40.85579022389548,-73.8554550059393,Chinese Restaurant
249,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Enzo's,40.854232311821725,-73.85436243306151,Italian Restaurant
250,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Sorrento Pizzeria,40.85438866680259,-73.85451988387852,Pizza Place
251,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Venezia Pizzeria,40.85981175200528,-73.85522374820728,Pizza Place
252,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Carvel Ice Cream,40.855022,-73.855469,Ice Cream Shop
253,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Dunkin',40.85638280761504,-73.85615916190761,Donut Shop
254,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Kiraku Hibachi & Sushi,40.853356006929786,-73.85362862246855,Sushi Restaurant
255,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,Coffee Shop
256,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Shell,40.8557372,-73.85518217,Gas Station
257,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,SUBWAY,40.854440999999994,-73.855065,Sandwich Place
258,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Capital One Bank,40.8531195,-73.8539026,Bank
259,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Bronx house,40.8566890843586,-73.86046675741161,Performing Arts Venue
260,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Pasta Pasta,40.85478806485715,-73.85492881053774,Italian Restaurant
261,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,XO Cigar Lounge,40.856154832731505,-73.85581326762136,Smoke Shop
262,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,MTA Bus - Bx12/Bx12+SBS+ @ Pelham Parkway North/South & Williamsbridge Road,40.85741545445239,-73.8564920425415,Bus Station
263,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,MTA Subway - Pelham Parkway (5),40.8587404743788,-73.85560769910067,Metro Station
264,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,D&G Deli & Rotisserie,40.85622854821319,-73.85581332380804,Café
265,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Peachwave Self Serve Frozen Yogurt & Smoothies,40.85612607119437,-73.8557328669844,Frozen Yogurt Shop
266,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Milano Italian Delicatessen,40.85647201538086,-73.85626220703125,Deli / Bodega
267,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,B-Well Studio,40.856035999999996,-73.85597800000001,Gym / Fitness Center
268,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,40.85600510798996,-73.8556898225425,Food
269,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Nick's European Market,40.85582333400053,-73.85601426907002,Gourmet Shop
270,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Train Tracks,40.8607892198023,-73.8573236449103,Track
271,Pelham Parkway (Bronx),40.85741349808865,-73.85475564017999,Cousins Maine Lobster,40.85738190749055,-73.8490422703593,Food Truck
272,City Island (Bronx),40.84724670491813,-73.78648845267413,Artie's Steak and Seafood,40.849542144998146,-73.78731730033616,Italian Restaurant
273,City Island (Bronx),40.84724670491813,-73.78648845267413,Lickety Split Ice Cream,40.84676548172612,-73.7864031834924,Ice Cream Shop
274,City Island (Bronx),40.84724670491813,-73.78648845267413,Bistro SK,40.84638676701103,-73.78626182722242,French Restaurant
275,City Island (Bronx),40.84724670491813,-73.78648845267413,City Island Nautical Museum,40.847624203536704,-73.78450645059519,History Museum
276,City Island (Bronx),40.84724670491813,-73.78648845267413,Crab Shanty,40.84880668044417,-73.78721145699679,Seafood Restaurant
277,City Island (Bronx),40.84724670491813,-73.78648845267413,City Island Diner,40.847237825113424,-73.78624488983156,Diner
278,City Island (Bronx),40.84724670491813,-73.78648845267413,Black Whale,40.846397849807644,-73.78643822317905,American Restaurant
279,City Island (Bronx),40.84724670491813,-73.78648845267413,The Snug,40.84719881133644,-73.78646581041706,Bar
280,City Island (Bronx),40.84724670491813,-73.78648845267413,Chase Bank,40.84410720348577,-73.78557694455202,Bank
281,City Island (Bronx),40.84724670491813,-73.78648845267413,Seafood City,40.85096727524957,-73.7897782218804,Seafood Restaurant
282,City Island (Bronx),40.84724670491813,-73.78648845267413,Bay Rose Nails,40.847561,-73.78686,Cosmetics Shop
283,City Island (Bronx),40.84724670491813,-73.78648845267413,Clipper Coffee,40.846334,-73.785945,Café
284,City Island (Bronx),40.84724670491813,-73.78648845267413,Kaleidoscope Gallery,40.846466277355056,-73.78622576870174,Jewelry Store
285,City Island (Bronx),40.84724670491813,-73.78648845267413,City Island Pharmacy,40.846919,-73.78605300000001,Pharmacy
286,City Island (Bronx),40.84724670491813,-73.78648845267413,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,Pizza Place
287,City Island (Bronx),40.84724670491813,-73.78648845267413,Papa John's Deli,40.847668423346974,-73.78668057425612,Deli / Bodega
288,City Island (Bronx),40.84724670491813,-73.78648845267413,Starving Artist Cafe & Gallery,40.845396,-73.786055,Music Venue
289,City Island (Bronx),40.84724670491813,-73.78648845267413,Fire House Corner Deli,40.84541,-73.785446,Deli / Bodega
290,City Island (Bronx),40.84724670491813,-73.78648845267413,IGA City Island,40.84929913441278,-73.78737363451076,Grocery Store
291,City Island (Bronx),40.84724670491813,-73.78648845267413,239 Play,40.845095,-73.785788,Thrift / Vintage Store
292,City Island (Bronx),40.84724670491813,-73.78648845267413,Robots & Rayguns,40.845016,-73.785885,Thrift / Vintage Store
293,City Island (Bronx),40.84724670491813,-73.78648845267413,Lucky Stone Jewelry & Craft,40.844459533691406,-73.7857437133789,Arts & Crafts Store
294,City Island (Bronx),40.84724670491813,-73.78648845267413,Ambrosia Park,40.8441821465368,-73.78531806941565,Park
295,City Island (Bronx),40.84724670491813,-73.78648845267413,Rays Cafe Resturant,40.843999,-73.78558100000001,Spanish Restaurant
296,City Island (Bronx),40.84724670491813,-73.78648845267413,City Island Little League Field,40.843781,-73.784759,Baseball Field
297,City Island (Bronx),40.84724670491813,-73.78648845267413,Harlem Yacht Club,40.850109247177585,-73.78974077256755,Boat or Ferry
298,City Island (Bronx),40.84724670491813,-73.78648845267413,Tapas,40.850713,-73.788457,Tapas Restaurant
299,City Island (Bronx),40.84724670491813,-73.78648845267413,North Minneford Yacht Club,40.843255,-73.784657,Boat or Ferry
300,City Island (Bronx),40.84724670491813,-73.78648845267413,Stuyvesant Yacht Club,40.843405404239135,-73.78918438009727,Harbor / Marina
301,City Island (Bronx),40.84724670491813,-73.78648845267413,Amadiz Cigars,40.85136377651722,-73.78848053398241,Smoke Shop
302,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,My Place Family Pizza,40.86926155772971,-73.88947570131111,Pizza Place
303,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,Deli / Bodega
304,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,E. Mosholu Parkway South and Bainbridge Ave,40.87224819764808,-73.88228625969055,Park
305,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,OK Mr. Pancho,40.867343,-73.883963,Mexican Restaurant
306,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Jolly Tinker,40.86745127461597,-73.88353583600046,Italian Restaurant
307,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,National Restaurant & Coffee,40.87300715055455,-73.88908200028848,Diner
308,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Jerome's Pizza,40.87310727496674,-73.88904984641387,Pizza Place
309,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Webster Cafe,40.86728998621904,-73.8836194832744,Diner
310,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,SUBWAY,40.867227,-73.88412199999999,Sandwich Place
311,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Pioneer Cherry Valley Marketplace,40.866898214837654,-73.88382629206778,Supermarket
312,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,CTown Supermarkets,40.87393696550383,-73.88391345396735,Grocery Store
313,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Family Dollar,40.86706540574046,-73.88405259376377,Discount Store
314,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Dunkin',40.872716,-73.88646800000001,Donut Shop
315,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,SUBWAY,40.872585858388554,-73.8896375901331,Sandwich Place
316,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Bedford Cafe Restaurant,40.87341387211989,-73.88919548256142,Diner
317,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Choi Yuan - Chinese Restaurant,40.873077802879685,-73.88908621196552,Chinese Restaurant
318,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Hung Hing Chinese Restaurant,40.871181206606806,-73.88675855253665,Chinese Restaurant
319,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Rose Flower Chinese,40.867958,-73.88385799999999,Chinese Restaurant
320,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Bedford Pizza,40.867731972856994,-73.88408353719713,Pizza Place
321,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Lehman Cigars,40.867637,-73.884353,Smoke Shop
322,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Leroy Pharmacy,40.869324,-73.889138,Pharmacy
323,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Nick's Garden Coffee Shop,40.86773006303234,-73.88341474664401,Diner
324,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Garden Market,40.867615,-73.883601,Deli / Bodega
325,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Rocco's Pizza Restaurant,40.86753888560105,-73.8837287810681,Pizza Place
326,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Mi Favorita,40.868497999999995,-73.882209,Deli / Bodega
327,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Confectionaires Bakery,40.867506,-73.883297,Bakery
328,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,New Xing Wang Chinese Restaurant,40.86887509532327,-73.8893546904054,Chinese Restaurant
329,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Bx26 Bus Stop,40.86730264686732,-73.88348061846702,Bus Station
330,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,A&M Deli Grocery,40.86947501666667,-73.8898592,Convenience Store
331,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Metro North - Botanical Garden Train Station,40.867468425056806,-73.88145364946986,Train Station
332,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,King's Fried Chicken & Pizzeria,40.869248999999996,-73.889841,Fried Chicken Joint
333,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Madden's Pub,40.87298848588746,-73.88869859193673,Pub
334,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Lena Restaurant,40.86983998935334,-73.89046709970651,Mexican Restaurant
335,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Hong Kong Kitchen,40.869617,-73.890512,Chinese Restaurant
336,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,El Sabor Latino,40.872834000000005,-73.889263,Mexican Restaurant
337,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,La Casa Azul Tacos,40.867218661982164,-73.88208528514183,Food Truck
338,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,Mexican Restaurant
339,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Frisch Field,40.868608611572064,-73.88068419969964,Baseball Field
340,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,La Rola Resturant,40.866037,-73.886206,Spanish Restaurant
341,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Kennedy Fried Chicken & Pizza,40.87028420837393,-73.89106003308734,Fried Chicken Joint
342,Bedford Park (Bronx),40.870185164975325,-73.8855121841913,Burgers On Wheels,40.86621821300036,-73.88279730832807,Food Truck
343,University Heights (Bronx),40.85572707719664,-73.9104159619131,Domino's Pizza,40.8545414547471,-73.90703652800767,Pizza Place
344,University Heights (Bronx),40.85572707719664,-73.9104159619131,Subway,40.8538973,-73.906965,Sandwich Place
345,University Heights (Bronx),40.85572707719664,-73.9104159619131,Papa John's Pizza,40.85242931692707,-73.90897612147847,Pizza Place
346,University Heights (Bronx),40.85572707719664,-73.9104159619131,Chase Bank,40.85411999999999,-73.90755519999999,Bank
347,University Heights (Bronx),40.85572707719664,-73.9104159619131,Wingstop,40.85319519042969,-73.90608215332031,Wings Joint
348,University Heights (Bronx),40.85572707719664,-73.9104159619131,Au Bon Pain,40.858061919548035,-73.91203969692151,Bakery
349,University Heights (Bronx),40.85572707719664,-73.9104159619131,Dunkin',40.85366861038346,-73.9088444111942,Donut Shop
350,University Heights (Bronx),40.85572707719664,-73.9104159619131,Foot Locker,40.853489877810304,-73.9070570468902,Shoe Store
351,University Heights (Bronx),40.85572707719664,-73.9104159619131,Taco Bell,40.853515,-73.907294,Fast Food Restaurant
352,University Heights (Bronx),40.85572707719664,-73.9104159619131,Food Dynasty,40.8537718778922,-73.90926718711853,Supermarket
353,University Heights (Bronx),40.85572707719664,-73.9104159619131,KFC,40.85376578342685,-73.90733899003396,Fried Chicken Joint
354,University Heights (Bronx),40.85572707719664,-73.9104159619131,Liberato,40.85374410338502,-73.90796581959464,Latin American Restaurant
355,University Heights (Bronx),40.85572707719664,-73.9104159619131,McDonald's,40.8543288,-73.9072612,Fast Food Restaurant
